,orderID,productID,unitPrice,quantity,discount,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight,_merge_x,productName,quantityPerUnit,ProdUnitPrice,discontinued,categoryID,categoryName,description,_merge_y,companyNameShipper,CustomerCompanyName,CustomertName,contactTitle,CustomerCity,CustomerCountry,employeeName,EmployeeTitle,EmployeeCity,EmployeeCountry,EmpReportsTo,SalesAmount(USD),OrderYear,OrderMonth,OrderQuarter,daysToShip
69,10273,76,14.4,33,0.05,QUICK,3,2013-08-05,2013-09-02,2013-08-12,3,76.07,both,Lakkaliköri,500 ml,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Federal Shipping,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,475.15,2013,August,Q3,7.0
70,10274,71,17.2,20,0.0,VINET,6,2013-08-06,2013-09-03,2013-08-16,1,6.01,both,Flotemysost,10 - 500 g pkgs.,21.5,0,4,Dairy Products,Cheeses,both,Speedy Express,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,Reims,France,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,344.0,2013,August,Q3,10.0
71,10274,72,27.8,7,0.0,VINET,6,2013-08-06,2013-09-03,2013-08-16,1,6.01,both,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,4,Dairy Products,Cheeses,both,Speedy Express,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,Reims,France,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,194.6,2013,August,Q3,10.0
72,10275,24,3.6,12,0.05,MAGAA,1,2013-08-07,2013-09-04,2013-08-09,1,26.93,both,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,43.150000000000006,2013,August,Q3,2.0
73,10275,59,44.0,6,0.05,MAGAA,1,2013-08-07,2013-09-04,2013-08-09,1,26.93,both,Raclette Courdavault,5 kg pkg.,55.0,0,4,Dairy Products,Cheeses,both,Speedy Express,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,263.95,2013,August,Q3,2.0
74,10276,10,24.8,15,0.0,TORTU,8,2013-08-08,2013-08-22,2013-08-14,3,13.84,both,Ikura,12 - 200 ml jars,31.0,0,8,Seafood,Seaweed and fish,both,Federal Shipping,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,372.0,2013,August,Q3,6.0
75,10276,13,4.8,10,0.0,TORTU,8,2013-08-08,2013-08-22,2013-08-14,3,13.84,both,Konbu,2 kg box,6.0,0,8,Seafood,Seaweed and fish,both,Federal Shipping,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,48.0,2013,August,Q3,6.0
76,10277,28,36.4,20,0.0,MORGK,2,2013-08-09,2013-09-06,2013-08-13,3,125.77,both,Rössle Sauerkraut,25 - 825 g cans,45.6,1,7,Produce,Dried fruit and bean curd,both,Federal Shipping,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Leipzig,Germany,Andrew Fuller,Vice President Sales,New York,USA,,728.0,2013,August,Q3,4.0
77,10277,62,39.4,12,0.0,MORGK,2,2013-08-09,2013-09-06,2013-08-13,3,125.77,both,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",both,Federal Shipping,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Leipzig,Germany,Andrew Fuller,Vice President Sales,New York,USA,,472.79999999999995,2013,August,Q3,4.0
78,10278,44,15.5,16,0.0,BERGS,8,2013-08-12,2013-09-09,2013-08-16,2,92.69,both,Gula Malacca,20 - 2 kg bags,19.45,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,United Package,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,248.0,2013,August,Q3,4.0
79,10278,59,44.0,15,0.0,BERGS,8,2013-08-12,2013-09-09,2013-08-16,2,92.69,both,Raclette Courdavault,5 kg pkg.,55.0,0,4,Dairy Products,Cheeses,both,United Package,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,660.0,2013,August,Q3,4.0
80,10278,63,35.1,8,0.0,BERGS,8,2013-08-12,2013-09-09,2013-08-16,2,92.69,both,Vegie-spread,15 - 625 g jars,43.9,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,United Package,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,280.8,2013,August,Q3,4.0
81,10278,73,12.0,25,0.0,BERGS,8,2013-08-12,2013-09-09,2013-08-16,2,92.69,both,Röd Kaviar,24 - 150 g jars,15.0,0,8,Seafood,Seaweed and fish,both,United Package,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,300.0,2013,August,Q3,4.0
82,10279,17,31.2,15,0.25,LEHMS,8,2013-08-13,2013-09-10,2013-08-16,2,25.83,both,Alice Mutton,20 - 1 kg tins,39.0,1,6,Meat & Poultry,Prepared meats,both,United Package,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,467.75,2013,August,Q3,3.0
83,10280,24,3.6,12,0.0,BERGS,2,2013-08-14,2013-09-11,2013-09-12,1,8.98,both,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Andrew Fuller,Vice President Sales,New York,USA,,43.2,2013,August,Q3,29.0
84,10280,55,19.2,20,0.0,BERGS,2,2013-08-14,2013-09-11,2013-09-12,1,8.98,both,Pâté chinois,24 boxes x 2 pies,24.0,0,6,Meat & Poultry,Prepared meats,both,Speedy Express,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Andrew Fuller,Vice President Sales,New York,USA,,384.0,2013,August,Q3,29.0
85,10280,75,6.2,30,0.0,BERGS,2,2013-08-14,2013-09-11,2013-09-12,1,8.98,both,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Andrew Fuller,Vice President Sales,New York,USA,,186.0,2013,August,Q3,29.0
86,10281,19,7.3,1,0.0,ROMEY,4,2013-08-14,2013-08-28,2013-08-21,1,2.94,both,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,Confections,"Desserts, candies, and sweet breads",both,Speedy Express,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,7.3,2013,August,Q3,7.0
87,10281,24,3.6,6,0.0,ROMEY,4,2013-08-14,2013-08-28,2013-08-21,1,2.94,both,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,21.6,2013,August,Q3,7.0
88,10281,35,14.4,4,0.0,ROMEY,4,2013-08-14,2013-08-28,2013-08-21,1,2.94,both,Steeleye Stout,24 - 12 oz bottles,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,57.6,2013,August,Q3,7.0
89,10282,30,20.7,6,0.0,ROMEY,4,2013-08-15,2013-09-12,2013-08-21,1,12.69,both,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,0,8,Seafood,Seaweed and fish,both,Speedy Express,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,124.19999999999999,2013,August,Q3,6.0
90,10282,57,15.6,2,0.0,ROMEY,4,2013-08-15,2013-09-12,2013-08-21,1,12.69,both,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,Speedy Express,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,31.2,2013,August,Q3,6.0
91,10283,15,12.4,20,0.0,LILAS,3,2013-08-16,2013-09-13,2013-08-23,3,84.81,both,Genen Shouyu,24 - 250 ml bottles,15.5,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,Federal Shipping,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,248.0,2013,August,Q3,7.0
92,10283,19,7.3,18,0.0,LILAS,3,2013-08-16,2013-09-13,2013-08-23,3,84.81,both,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,Confections,"Desserts, candies, and sweet breads",both,Federal Shipping,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,131.4,2013,August,Q3,7.0
93,10283,60,27.2,35,0.0,LILAS,3,2013-08-16,2013-09-13,2013-08-23,3,84.81,both,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,Dairy Products,Cheeses,both,Federal Shipping,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,952.0,2013,August,Q3,7.0
94,10283,72,27.8,3,0.0,LILAS,3,2013-08-16,2013-09-13,2013-08-23,3,84.81,both,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,4,Dairy Products,Cheeses,both,Federal Shipping,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,83.4,2013,August,Q3,7.0
95,10284,27,35.1,15,0.25,LEHMS,4,2013-08-19,2013-09-16,2013-08-27,1,76.56,both,Schoggi Schokolade,100 - 100 g pieces,43.9,0,3,Confections,"Desserts, candies, and sweet breads",both,Speedy Express,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,526.25,2013,August,Q3,8.0
96,10284,44,15.5,21,0.0,LEHMS,4,2013-08-19,2013-09-16,2013-08-27,1,76.56,both,Gula Malacca,20 - 2 kg bags,19.45,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,Speedy Express,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,325.5,2013,August,Q3,8.0
97,10284,60,27.2,20,0.25,LEHMS,4,2013-08-19,2013-09-16,2013-08-27,1,76.56,both,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,Dairy Products,Cheeses,both,Speedy Express,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,543.75,2013,August,Q3,8.0
98,10284,67,11.2,5,0.25,LEHMS,4,2013-08-19,2013-09-16,2013-08-27,1,76.56,both,Laughing Lumberjack Lager,24 - 12 oz bottles,14.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,55.75,2013,August,Q3,8.0
99,10285,1,14.4,45,0.2,QUICK,1,2013-08-20,2013-09-17,2013-08-26,2,76.83,both,Chai,10 boxes x 20 bags,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,647.8,2013,August,Q3,6.0
100,10285,40,14.7,40,0.2,QUICK,1,2013-08-20,2013-09-17,2013-08-26,2,76.83,both,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,Seafood,Seaweed and fish,both,United Package,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,587.8,2013,August,Q3,6.0
101,10285,53,26.2,36,0.2,QUICK,1,2013-08-20,2013-09-17,2013-08-26,2,76.83,both,Perth Pasties,48 pieces,32.8,1,6,Meat & Poultry,Prepared meats,both,United Package,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,942.9999999999999,2013,August,Q3,6.0
102,10286,35,14.4,100,0.0,QUICK,8,2013-08-21,2013-09-18,2013-08-30,3,229.24,both,Steeleye Stout,24 - 12 oz bottles,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Federal Shipping,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,1440.0,2013,August,Q3,9.0
103,10286,62,39.4,40,0.0,QUICK,8,2013-08-21,2013-09-18,2013-08-30,3,229.24,both,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",both,Federal Shipping,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,1576.0,2013,August,Q3,9.0
104,10287,16,13.9,40,0.15,RICAR,8,2013-08-22,2013-09-19,2013-08-28,3,12.76,both,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",both,Federal Shipping,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,555.85,2013,August,Q3,6.0
105,10287,34,11.2,20,0.0,RICAR,8,2013-08-22,2013-09-19,2013-08-28,3,12.76,both,Sasquatch Ale,24 - 12 oz bottles,14.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Federal Shipping,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,224.0,2013,August,Q3,6.0
106,10287,46,9.6,15,0.15,RICAR,8,2013-08-22,2013-09-19,2013-08-28,3,12.76,both,Spegesild,4 - 450 g glasses,12.0,0,8,Seafood,Seaweed and fish,both,Federal Shipping,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,143.85,2013,August,Q3,6.0
107,10288,54,5.9,10,0.1,REGGC,4,2013-08-23,2013-09-20,2013-09-03,1,7.45,both,Tourtière,16 pies,7.45,0,6,Meat & Poultry,Prepared meats,both,Speedy Express,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,58.9,2013,August,Q3,11.0
108,10288,68,10.0,3,0.1,REGGC,4,2013-08-23,2013-09-20,2013-09-03,1,7.45,both,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,3,Confections,"Desserts, candies, and sweet breads",both,Speedy Express,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,29.9,2013,August,Q3,11.0
109,10289,3,8.0,30,0.0,BSBEV,7,2013-08-26,2013-09-23,2013-08-28,3,22.77,both,Aniseed Syrup,12 - 550 ml bottles,10.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,Federal Shipping,B's Beverages,Victoria Ashworth,Sales Representative,London,UK,Robert King,Sales Representative,London,UK,Steven Buchanan,240.0,2013,August,Q3,2.0
110,10289,64,26.6,9,0.0,BSBEV,7,2013-08-26,2013-09-23,2013-08-28,3,22.77,both,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,Federal Shipping,B's Beverages,Victoria Ashworth,Sales Representative,London,UK,Robert King,Sales Representative,London,UK,Steven Buchanan,239.4,2013,August,Q3,2.0
111,10290,5,17.0,20,0.0,COMMI,8,2013-08-27,2013-09-24,2013-09-03,1,79.7,both,Chef Anton's Gumbo Mix,36 boxes,21.35,1,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,Speedy Express,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,340.0,2013,August,Q3,7.0
112,10290,29,99.0,15,0.0,COMMI,8,2013-08-27,2013-09-24,2013-09-03,1,79.7,both,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,Meat & Poultry,Prepared meats,both,Speedy Express,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,1485.0,2013,August,Q3,7.0
113,10290,49,16.0,15,0.0,COMMI,8,2013-08-27,2013-09-24,2013-09-03,1,79.7,both,Maxilaku,24 - 50 g pkgs.,20.0,0,3,Confections,"Desserts, candies, and sweet breads",both,Speedy Express,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,240.0,2013,August,Q3,7.0
114,10290,77,10.4,10,0.0,COMMI,8,2013-08-27,2013-09-24,2013-09-03,1,79.7,both,Original Frankfurter Grüne Soße,12 boxes,13.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,Speedy Express,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,104.0,2013,August,Q3,7.0
115,10291,13,4.8,20,0.1,QUEDE,6,2013-08-27,2013-09-24,2013-09-04,2,6.4,both,Konbu,2 kg box,6.0,0,8,Seafood,Seaweed and fish,both,United Package,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,95.9,2013,August,Q3,8.0
116,10291,44,15.5,24,0.1,QUEDE,6,2013-08-27,2013-09-24,2013-09-04,2,6.4,both,Gula Malacca,20 - 2 kg bags,19.45,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,United Package,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,371.9,2013,August,Q3,8.0
117,10291,51,42.4,2,0.1,QUEDE,6,2013-08-27,2013-09-24,2013-09-04,2,6.4,both,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,7,Produce,Dried fruit and bean curd,both,United Package,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,84.7,2013,August,Q3,8.0
118,10292,20,64.8,20,0.0,TRADH,1,2013-08-28,2013-09-25,2013-09-02,2,1.35,both,Sir Rodney's Marmalade,30 gift boxes,81.0,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,Tradiçăo Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,1296.0,2013,August,Q3,5.0
119,10293,18,50.0,12,0.0,TORTU,1,2013-08-29,2013-09-26,2013-09-11,3,21.18,both,Carnarvon Tigers,16 kg pkg.,62.5,0,8,Seafood,Seaweed and fish,both,Federal Shipping,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,600.0,2013,August,Q3,13.0
120,10293,24,3.6,10,0.0,TORTU,1,2013-08-29,2013-09-26,2013-09-11,3,21.18,both,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Federal Shipping,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,36.0,2013,August,Q3,13.0
121,10293,63,35.1,5,0.0,TORTU,1,2013-08-29,2013-09-26,2013-09-11,3,21.18,both,Vegie-spread,15 - 625 g jars,43.9,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,Federal Shipping,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,175.5,2013,August,Q3,13.0
122,10293,75,6.2,6,0.0,TORTU,1,2013-08-29,2013-09-26,2013-09-11,3,21.18,both,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Federal Shipping,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,37.2,2013,August,Q3,13.0
123,10294,1,14.4,18,0.0,RATTC,4,2013-08-30,2013-09-27,2013-09-05,2,147.26,both,Chai,10 boxes x 20 bags,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,259.2,2013,August,Q3,6.0
124,10294,17,31.2,15,0.0,RATTC,4,2013-08-30,2013-09-27,2013-09-05,2,147.26,both,Alice Mutton,20 - 1 kg tins,39.0,1,6,Meat & Poultry,Prepared meats,both,United Package,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,468.0,2013,August,Q3,6.0
125,10294,43,36.8,15,0.0,RATTC,4,2013-08-30,2013-09-27,2013-09-05,2,147.26,both,Ipoh Coffee,16 - 500 g tins,46.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,552.0,2013,August,Q3,6.0
126,10294,60,27.2,21,0.0,RATTC,4,2013-08-30,2013-09-27,2013-09-05,2,147.26,both,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,Dairy Products,Cheeses,both,United Package,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,571.1999999999999,2013,August,Q3,6.0
127,10294,75,6.2,6,0.0,RATTC,4,2013-08-30,2013-09-27,2013-09-05,2,147.26,both,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,37.2,2013,August,Q3,6.0
128,10295,56,30.4,4,0.0,VINET,2,2013-09-02,2013-09-30,2013-09-10,2,1.15,both,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,United Package,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,Reims,France,Andrew Fuller,Vice President Sales,New York,USA,,121.6,2013,September,Q3,8.0
129,10296,11,16.8,12,0.0,LILAS,6,2013-09-03,2013-10-01,2013-09-11,1,0.12,both,Queso Cabrales,1 kg pkg.,21.0,0,4,Dairy Products,Cheeses,both,Speedy Express,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,201.60000000000002,2013,September,Q3,8.0
130,10296,16,13.9,30,0.0,LILAS,6,2013-09-03,2013-10-01,2013-09-11,1,0.12,both,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",both,Speedy Express,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,417.0,2013,September,Q3,8.0
